work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,work_setting,company_location,company_size,job_category
2023,Senior,Full-time,Machine Learning Engineer,150000,USD,150000,United States,Remote,United States,M,Machine Learning and AI
2023,Entry-level,Full-time,Data Analyst,125000,USD,125000,United States,In-person,United States,M,Data Analysis
2023,Entry-level,Full-time,Data Analyst,105000,USD,105000,United States,In-person,United States,M,Data Analysis
2023,Mid-level,Full-time,Data Scientist,70000,GBP,86128,United Kingdom,In-person,United Kingdom,M,Data Science and Research
2023,Mid-level,Full-time,Data Scientist,42000,GBP,51676,United Kingdom,In-person,United Kingdom,M,Data Science and Research
2023,Mid-level,Full-time,Data Engineer,65000,EUR,70179,France,Remote,France,M,Data Engineering
2023,Mid-level,Full-time,Data Engineer,60000,EUR,64781,France,Remote,France,M,Data Engineering
2023,Senior,Full-time,Data Scientist,258000,USD,258000,Canada,In-person,Canada,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,190000,USD,190000,Canada,In-person,Canada,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,184184,USD,184184,United States,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,167441,USD,167441,United States,Remote,United States,M,Data Science and Research
2023,Entry-level,Full-time,AI Programmer,100000,CAD,74087,Canada,Remote,Canada,L,Machine Learning and AI
2023,Entry-level,Full-time,Data Scientist,30000,EUR,32390,Netherlands,In-person,Netherlands,L,Data Science and Research
2023,Executive,Full-time,Data Engineer,204500,USD,204500,United States,In-person,United States,M,Data Engineering
2023,Executive,Full-time,Data Engineer,130000,USD,130000,United States,In-person,United States,M,Data Engineering
2023,Entry-level,Full-time,Analytics Engineer,90000,USD,90000,United States,In-person,United States,M,Leadership and Management
2023,Entry-level,Full-time,Analytics Engineer,84000,USD,84000,United States,In-person,United States,M,Leadership and Management
2023,Senior,Full-time,Data Scientist,136000,USD,136000,United States,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,104000,USD,104000,United States,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Data Engineer,202400,USD,202400,United States,Remote,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,147200,USD,147200,United States,Remote,United States,M,Data Engineering
2023,Entry-level,Full-time,Data Engineer,80000,USD,80000,United States,In-person,United States,M,Data Engineering
2023,Entry-level,Full-time,Data Engineer,52500,USD,52500,United States,In-person,United States,M,Data Engineering
2023,Mid-level,Full-time,Data Engineer,128000,USD,128000,United States,In-person,United States,M,Data Engineering
2023,Mid-level,Full-time,Data Engineer,81500,USD,81500,United States,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Analyst,105000,USD,105000,United States,Remote,United States,M,Data Analysis
2023,Senior,Full-time,Data Analyst,75000,USD,75000,United States,Remote,United States,M,Data Analysis
2023,Senior,Full-time,Data Analyst,95000,USD,95000,United States,In-person,United States,M,Data Analysis
2023,Senior,Full-time,Data Analyst,75000,USD,75000,United States,In-person,United States,M,Data Analysis
2023,Mid-level,Full-time,Data Engineer,167500,USD,167500,United States,In-person,United States,M,Data Engineering
2023,Mid-level,Full-time,Data Engineer,106500,USD,106500,United States,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Scientist,139500,USD,139500,United States,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,90000,USD,90000,United States,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,Machine Learning Engineer,269500,USD,269500,United States,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,Machine Learning Engineer,166600,USD,166600,United States,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,AI Architect,330000,USD,330000,United States,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,AI Architect,204000,USD,204000,United States,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,Data Engineer,252000,USD,252000,United States,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,129000,USD,129000,United States,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,180000,USD,180000,United States,Remote,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,165000,USD,165000,United States,Remote,United States,M,Data Engineering
2023,Senior,Full-time,Business Intelligence Engineer,192000,USD,192000,United States,In-person,United States,M,BI and Visualization
2023,Senior,Full-time,Business Intelligence Engineer,142000,USD,142000,United States,In-person,United States,M,BI and Visualization
2023,Senior,Full-time,Data Operations Manager,143000,USD,143000,United States,Remote,United States,M,Data Quality and Operations
2023,Senior,Full-time,Data Operations Manager,129000,USD,129000,United States,Remote,United States,M,Data Quality and Operations
2023,Senior,Full-time,Data Scientist,191000,USD,191000,United States,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,146000,USD,146000,United States,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,Data Specialist,85000,USD,85000,United States,In-person,United States,M,Data Management and Strategy
2023,Senior,Full-time,Data Specialist,70000,USD,70000,United States,In-person,United States,M,Data Management and Strategy
2023,Senior,Full-time,Data Scientist,155000,USD,155000,United States,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,139500,USD,139500,United States,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Data Engineer,120000,GBP,147648,United Kingdom,Remote,United Kingdom,M,Data Engineering
2023,Senior,Full-time,Data Engineer,80000,GBP,98432,United Kingdom,Remote,United Kingdom,M,Data Engineering
2023,Senior,Full-time,Data Analyst,138860,USD,138860,United States,In-person,United States,M,Data Analysis
2023,Senior,Full-time,Data Analyst,122720,USD,122720,United States,In-person,United States,M,Data Analysis
2023,Senior,Full-time,Machine Learning Engineer,212800,USD,212800,United States,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,Machine Learning Engineer,144800,USD,144800,United States,In-person,United States,M,Machine Learning and AI
2023,Mid-level,Full-time,Data Analyst,250000,USD,250000,United States,Remote,United States,M,Data Analysis
2023,Mid-level,Full-time,Data Analyst,100000,USD,100000,United States,Remote,United States,M,Data Analysis
2023,Senior,Full-time,Data Scientist,209450,USD,209450,United States,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,167560,USD,167560,United States,Remote,United States,M,Data Science and Research
2023,Entry-level,Full-time,Data Scientist,16000,USD,16000,Ecuador,Remote,Ecuador,L,Data Science and Research
2023,Mid-level,Full-time,Data Engineer,27000,USD,27000,Peru,Remote,Portugal,S,Data Engineering
2023,Executive,Full-time,Data Manager,72000,USD,72000,Mexico,Remote,Mexico,S,Leadership and Management
2023,Senior,Full-time,Data Engineer,172900,USD,172900,United States,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,144100,USD,144100,United States,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Scientist,230000,USD,230000,United States,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,175000,USD,175000,United States,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,BI Analyst,160000,USD,160000,United States,In-person,United States,M,BI and Visualization
2023,Senior,Full-time,BI Analyst,135000,USD,135000,United States,In-person,United States,M,BI and Visualization
2023,Senior,Full-time,Data Analyst,150000,USD,150000,United States,In-person,United States,M,Data Analysis
2023,Senior,Full-time,Data Analyst,110000,USD,110000,United States,In-person,United States,M,Data Analysis
2023,Senior,Full-time,Data Analyst,101500,USD,101500,United States,Remote,United States,M,Data Analysis
2023,Senior,Full-time,Data Analyst,83700,USD,83700,United States,Remote,United States,M,Data Analysis
2023,Senior,Full-time,Data Scientist,310270,USD,310270,United States,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,253430,USD,253430,United States,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Business Intelligence Engineer,202800,USD,202800,United States,In-person,United States,L,BI and Visualization
2023,Senior,Full-time,Business Intelligence Engineer,104300,USD,104300,United States,In-person,United States,L,BI and Visualization
2023,Senior,Full-time,Data Analyst,110000,USD,110000,United States,In-person,United States,M,Data Analysis
2023,Senior,Full-time,Data Analyst,70000,USD,70000,United States,In-person,United States,M,Data Analysis
2023,Senior,Full-time,Data Scientist,283000,USD,283000,United States,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,184000,USD,184000,United States,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Data Analyst,166500,USD,166500,United States,In-person,United States,M,Data Analysis
2023,Senior,Full-time,Data Analyst,113220,USD,113220,United States,In-person,United States,M,Data Analysis
2023,Executive,Full-time,Data Scientist,220000,USD,220000,United States,In-person,United States,M,Data Science and Research
2023,Executive,Full-time,Data Scientist,185000,USD,185000,United States,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Data Engineer,260000,USD,260000,United States,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,225000,USD,225000,United States,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Applied Scientist,246500,USD,246500,United States,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Applied Scientist,133500,USD,133500,United States,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Data Engineer,331640,USD,331640,United States,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,283780,USD,283780,United States,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Deep Learning Engineer,331640,USD,331640,United States,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,Deep Learning Engineer,283780,USD,283780,United States,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,Data Scientist,174000,USD,174000,United States,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,134000,USD,134000,United States,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,359170,USD,359170,United States,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,310270,USD,310270,United States,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Machine Learning Engineer,331640,USD,331640,United States,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,Machine Learning Engineer,283780,USD,283780,United States,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,Data Scientist,359170,USD,359170,United States,In-person,United States,M,Data Science and Research
